model,location,target_type,weights,forecast_date,nmod
epiforecasts-EpiExpert,DE,Deaths,0.353081405712308,2021-07-05,3
epiforecasts-EpiExpert,GB,Deaths,0.405687013444924,2021-07-05,3
epiforecasts-EpiExpert_Rt,GB,Cases,0.351789067992364,2021-07-05,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.270128120660154,2021-07-05,3
epiforecasts-EpiExpert_Rt,PL,Cases,0.348033875056154,2021-07-05,3
epiforecasts-EpiExpert_direct,DE,Deaths,0.327829866599106,2021-07-05,3
epiforecasts-EpiNow2,CZ,Cases,0.311199817373993,2021-07-05,3
epiforecasts-EpiNow2,CZ,Deaths,0.363057554198043,2021-07-05,3
epiforecasts-EpiNow2,DE,Cases,0.367117495043489,2021-07-05,3
epiforecasts-EpiNow2,FR,Cases,0.432036002699812,2021-07-05,3
epiforecasts-EpiNow2,GB,Cases,0.285033537370991,2021-07-05,3
epiforecasts-EpiNow2,GB,Deaths,0.324184865894922,2021-07-05,3
itwm-dSEIR,DE,Cases,0.303314386213563,2021-07-05,3
IEM_Health-CovidProject,CZ,Cases,0.393545708347642,2021-07-12,3
IEM_Health-CovidProject,FR,Cases,0.303093571163087,2021-07-12,3
IEM_Health-CovidProject,FR,Deaths,0.321540862195622,2021-07-12,3
IEM_Health-CovidProject,PL,Cases,0.325296426138533,2021-07-12,3
ILM-EKF,CZ,Cases,0.305296285691825,2021-07-12,3
ILM-EKF,CZ,Deaths,0.298411015011306,2021-07-12,3
ILM-EKF,DE,Deaths,0.341007157993785,2021-07-12,3
ILM-EKF,FR,Deaths,0.377550362216683,2021-07-12,3
ILM-EKF,GB,Cases,0.325356768645449,2021-07-12,3
Karlen-pypm,DE,Cases,0.338146406237936,2021-07-12,3
MIMUW-StochSEIR,PL,Deaths,0.34099818778439,2021-07-12,3
MOCOS-agent1,PL,Deaths,0.302452234461658,2021-07-12,3
MUNI-ARIMA,FR,Cases,0.407944866415339,2021-07-12,3
RobertWalraven-ESG,DE,Deaths,0.340890957848855,2021-07-12,3
UMass-MechBayes,CZ,Deaths,0.32390921688183,2021-07-12,3
UMass-MechBayes,DE,Deaths,0.31810188415736,2021-07-12,3
UMass-MechBayes,GB,Deaths,0.295575706516788,2021-07-12,3
UMass-MechBayes,PL,Deaths,0.356549577753952,2021-07-12,3
epiforecasts-EpiExpert_Rt,DE,Cases,0.33041910978527,2021-07-12,3
epiforecasts-EpiExpert_Rt,GB,Cases,0.32709816306145,2021-07-12,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.40758786020041,2021-07-12,3
epiforecasts-EpiExpert_Rt,PL,Cases,0.318052769496569,2021-07-12,3
epiforecasts-EpiNow2,CZ,Cases,0.301158005960533,2021-07-12,3
epiforecasts-EpiNow2,CZ,Deaths,0.377679768106864,2021-07-12,3
epiforecasts-EpiNow2,FR,Cases,0.288961562421574,2021-07-12,3
epiforecasts-EpiNow2,FR,Deaths,0.300908775587695,2021-07-12,3
epiforecasts-EpiNow2,GB,Cases,0.347545068293101,2021-07-12,3
epiforecasts-EpiNow2,GB,Deaths,0.296836433282802,2021-07-12,3
epiforecasts-EpiNow2,PL,Cases,0.356650804364898,2021-07-12,3
itwm-dSEIR,DE,Cases,0.331434483976794,2021-07-12,3
IEM_Health-CovidProject,CZ,Cases,0.321220338627429,2021-07-19,3
IEM_Health-CovidProject,FR,Cases,0.264175728347917,2021-07-19,3
IEM_Health-CovidProject,FR,Deaths,0.38809215824618,2021-07-19,3
IEM_Health-CovidProject,PL,Cases,0.317233886723749,2021-07-19,3
ILM-EKF,CZ,Deaths,0.327712079423474,2021-07-19,3
ILM-EKF,FR,Deaths,0.324606396401736,2021-07-19,3
ILM-EKF,GB,Cases,0.327730937543215,2021-07-19,3
ITWW-county_repro,DE,Cases,0.446746847201746,2021-07-19,3
ITWW-county_repro,DE,Deaths,0.32564339591809,2021-07-19,3
ITWW-county_repro,PL,Cases,0.29547333157295,2021-07-19,3
ITWW-county_repro,PL,Deaths,0.341071904716796,2021-07-19,3
MUNI-ARIMA,CZ,Cases,0.299657774246572,2021-07-19,3
MUNI-ARIMA,FR,Cases,0.489820444753009,2021-07-19,3
RobertWalraven-ESG,CZ,Cases,0.379121887125999,2021-07-19,3
RobertWalraven-ESG,DE,Deaths,0.326269560619687,2021-07-19,3
UMass-MechBayes,CZ,Deaths,0.355103572545442,2021-07-19,3
UMass-MechBayes,DE,Deaths,0.348087043462223,2021-07-19,3
UMass-MechBayes,GB,Deaths,0.282916575133583,2021-07-19,3
UMass-MechBayes,PL,Deaths,0.299707780858499,2021-07-19,3
epiforecasts-EpiExpert,DE,Cases,0.270773136692824,2021-07-19,3
epiforecasts-EpiExpert,PL,Cases,0.387292781703302,2021-07-19,3
epiforecasts-EpiExpert,PL,Deaths,0.359220314424705,2021-07-19,3
epiforecasts-EpiExpert_Rt,GB,Cases,0.303299166508029,2021-07-19,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.397298708789407,2021-07-19,3
epiforecasts-EpiExpert_direct,DE,Cases,0.282480016105431,2021-07-19,3
epiforecasts-EpiNow2,CZ,Deaths,0.317184348031084,2021-07-19,3
epiforecasts-EpiNow2,FR,Cases,0.246003826899074,2021-07-19,3
epiforecasts-EpiNow2,FR,Deaths,0.287301445352084,2021-07-19,3
epiforecasts-EpiNow2,GB,Cases,0.368969895948756,2021-07-19,3
epiforecasts-EpiNow2,GB,Deaths,0.31978471607701,2021-07-19,3
IEM_Health-CovidProject,CZ,Cases,0.291665160097297,2021-07-26,3
IEM_Health-CovidProject,FR,Deaths,0.409361145930258,2021-07-26,3
IEM_Health-CovidProject,GB,Cases,0.353067452448414,2021-07-26,3
ILM-EKF,CZ,Deaths,0.33849558516442,2021-07-26,3
ILM-EKF,FR,Cases,0.267473524028969,2021-07-26,3
ITWW-county_repro,DE,Cases,0.397903261222793,2021-07-26,3
ITWW-county_repro,DE,Deaths,0.258075406440874,2021-07-26,3
ITWW-county_repro,PL,Cases,0.435827817842049,2021-07-26,3
MOCOS-agent1,PL,Deaths,0.29119555854513,2021-07-26,3
MUNI-ARIMA,FR,Cases,0.443951192981448,2021-07-26,3
MUNI-ARIMA,GB,Cases,0.314451085833031,2021-07-26,3
MUNI_DMS-SEIAR,CZ,Cases,0.347012655726016,2021-07-26,3
PL_GRedlarski-DistrictsSum,PL,Cases,0.259638346664262,2021-07-26,3
RobertWalraven-ESG,CZ,Cases,0.361322184176688,2021-07-26,3
RobertWalraven-ESG,FR,Deaths,0.249923601257453,2021-07-26,3
UMass-MechBayes,CZ,Deaths,0.337143304831767,2021-07-26,3
UMass-MechBayes,FR,Deaths,0.34071525281229,2021-07-26,3
UMass-MechBayes,GB,Deaths,0.284831212395129,2021-07-26,3
UMass-MechBayes,PL,Deaths,0.38641900201803,2021-07-26,3
epiforecasts-EpiExpert,DE,Cases,0.291623706398674,2021-07-26,3
epiforecasts-EpiExpert,DE,Deaths,0.425210358415839,2021-07-26,3
epiforecasts-EpiExpert,PL,Cases,0.304533835493689,2021-07-26,3
epiforecasts-EpiExpert,PL,Deaths,0.32238543943684,2021-07-26,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.37025544910207,2021-07-26,3
epiforecasts-EpiExpert_direct,DE,Deaths,0.316714235143287,2021-07-26,3
epiforecasts-EpiExpert_direct,GB,Cases,0.332481461718555,2021-07-26,3
epiforecasts-EpiNow2,CZ,Deaths,0.324361110003814,2021-07-26,3
epiforecasts-EpiNow2,FR,Cases,0.288575282989583,2021-07-26,3
epiforecasts-EpiNow2,GB,Deaths,0.344913338502801,2021-07-26,3
itwm-dSEIR,DE,Cases,0.310473032378533,2021-07-26,3
IEM_Health-CovidProject,CZ,Cases,0.35692055438056,2021-08-02,3
IEM_Health-CovidProject,FR,Deaths,0.304993746726889,2021-08-02,3
IEM_Health-CovidProject,GB,Cases,0.256942793396261,2021-08-02,3
ILM-EKF,CZ,Cases,0.255867365451413,2021-08-02,3
ILM-EKF,CZ,Deaths,0.310999926393064,2021-08-02,3
ILM-EKF,FR,Cases,0.276050859611131,2021-08-02,3
ILM-EKF,PL,Deaths,0.253654056969823,2021-08-02,3
ITWW-county_repro,DE,Cases,0.304950025493383,2021-08-02,3
ITWW-county_repro,DE,Deaths,0.334128963228942,2021-08-02,3
ITWW-county_repro,PL,Cases,0.338533300524963,2021-08-02,3
Karlen-pypm,CZ,Deaths,0.327106791566003,2021-08-02,3
MOCOS-agent1,PL,Deaths,0.313495762829864,2021-08-02,3
MUNI-ARIMA,FR,Cases,0.449237605392694,2021-08-02,3
MUNI-ARIMA,GB,Cases,0.408310877258759,2021-08-02,3
RobertWalraven-ESG,CZ,Cases,0.387212080168028,2021-08-02,3
RobertWalraven-ESG,FR,Deaths,0.284194997498991,2021-08-02,3
RobertWalraven-ESG,GB,Cases,0.33474632934498,2021-08-02,3
UMass-MechBayes,CZ,Deaths,0.361893282040932,2021-08-02,3
UMass-MechBayes,FR,Deaths,0.41081125577412,2021-08-02,3
UMass-MechBayes,GB,Deaths,0.332334865050211,2021-08-02,3
UMass-MechBayes,PL,Deaths,0.432850180200313,2021-08-02,3
epiforecasts-EpiExpert,DE,Cases,0.319458580919805,2021-08-02,3
epiforecasts-EpiExpert,DE,Deaths,0.350926755667207,2021-08-02,3
epiforecasts-EpiExpert,PL,Cases,0.296625304999158,2021-08-02,3
epiforecasts-EpiExpert_Rt,DE,Cases,0.375591393586812,2021-08-02,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.320152721496382,2021-08-02,3
epiforecasts-EpiExpert_Rt,PL,Cases,0.364841394475879,2021-08-02,3
epiforecasts-EpiExpert_direct,DE,Deaths,0.314944281103851,2021-08-02,3
epiforecasts-EpiNow2,FR,Cases,0.274711534996175,2021-08-02,3
epiforecasts-EpiNow2,GB,Deaths,0.347512413453407,2021-08-02,3
IEM_Health-CovidProject,CZ,Cases,0.422779432857584,2021-08-09,3
IEM_Health-CovidProject,DE,Deaths,0.344635556461469,2021-08-09,3
IEM_Health-CovidProject,FR,Cases,0.286755527339309,2021-08-09,3
IEM_Health-CovidProject,FR,Deaths,0.313709567277152,2021-08-09,3
ILM-EKF,CZ,Cases,0.222931894772868,2021-08-09,3
ITWW-county_repro,PL,Cases,0.360704506320443,2021-08-09,3
Karlen-pypm,GB,Cases,0.221372384627356,2021-08-09,3
Karlen-pypm,PL,Deaths,0.264183840849188,2021-08-09,3
MOCOS-agent1,PL,Deaths,0.334089877770902,2021-08-09,3
MUNI-ARIMA,FR,Cases,0.470981373237341,2021-08-09,3
MUNI-ARIMA,GB,Cases,0.316909353596832,2021-08-09,3
MUNI_DMS-SEIAR,CZ,Deaths,0.350008359873457,2021-08-09,3
RobertWalraven-ESG,CZ,Cases,0.354288672369547,2021-08-09,3
RobertWalraven-ESG,CZ,Deaths,0.34886470097016,2021-08-09,3
RobertWalraven-ESG,DE,Deaths,0.331251605367398,2021-08-09,3
RobertWalraven-ESG,FR,Cases,0.242263099423349,2021-08-09,3
RobertWalraven-ESG,FR,Deaths,0.377299422452384,2021-08-09,3
RobertWalraven-ESG,GB,Cases,0.461718261775812,2021-08-09,3
UMass-MechBayes,CZ,Deaths,0.301126939156383,2021-08-09,3
UMass-MechBayes,DE,Deaths,0.324112838171132,2021-08-09,3
UMass-MechBayes,FR,Deaths,0.308991010270465,2021-08-09,3
UMass-MechBayes,PL,Deaths,0.401726281379909,2021-08-09,3
epiforecasts-EpiExpert,DE,Cases,0.327256840081158,2021-08-09,3
epiforecasts-EpiExpert,GB,Deaths,0.363590548771631,2021-08-09,3
epiforecasts-EpiExpert,PL,Cases,0.280721001354683,2021-08-09,3
epiforecasts-EpiExpert_Rt,PL,Cases,0.358574492324874,2021-08-09,3
epiforecasts-EpiExpert_direct,DE,Cases,0.341727467672876,2021-08-09,3
epiforecasts-EpiExpert_direct,GB,Deaths,0.315859392049622,2021-08-09,3
epiforecasts-EpiNow2,GB,Deaths,0.320550059178747,2021-08-09,3
itwm-dSEIR,DE,Cases,0.331015692245965,2021-08-09,3
FIAS_FZJ-Epi1Ger,DE,Cases,0.349958770575228,2021-08-16,3
HZI-AgeExtendedSEIR,DE,Deaths,0.284665751040011,2021-08-16,3
IEM_Health-CovidProject,CZ,Cases,0.380859665393018,2021-08-16,3
IEM_Health-CovidProject,FR,Cases,0.303774992870579,2021-08-16,3
IEM_Health-CovidProject,FR,Deaths,0.301633724878485,2021-08-16,3
IEM_Health-CovidProject,GB,Cases,0.252780193761782,2021-08-16,3
IEM_Health-CovidProject,GB,Deaths,0.318019100110405,2021-08-16,3
ILM-EKF,PL,Deaths,0.258555274463864,2021-08-16,3
ITWW-county_repro,PL,Cases,0.32482950030209,2021-08-16,3
Karlen-pypm,PL,Cases,0.37016668280345,2021-08-16,3
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.330128076273128,2021-08-16,3
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.353982259137794,2021-08-16,3
MOCOS-agent1,PL,Cases,0.30500381689446,2021-08-16,3
MOCOS-agent1,PL,Deaths,0.387462466398342,2021-08-16,3
MUNI-ARIMA,DE,Cases,0.257638276580909,2021-08-16,3
MUNI-ARIMA,FR,Cases,0.415793225601062,2021-08-16,3
MUNI-ARIMA,FR,Deaths,0.302553107905836,2021-08-16,3
MUNI-ARIMA,GB,Cases,0.282468590638947,2021-08-16,3
MUNI_DMS-SEIAR,CZ,Deaths,0.34516411052402,2021-08-16,3
RobertWalraven-ESG,CZ,Cases,0.324645089581302,2021-08-16,3
RobertWalraven-ESG,CZ,Deaths,0.34348216597499,2021-08-16,3
RobertWalraven-ESG,DE,Deaths,0.385206172686861,2021-08-16,3
RobertWalraven-ESG,FR,Cases,0.280431781528359,2021-08-16,3
RobertWalraven-ESG,FR,Deaths,0.395813167215678,2021-08-16,3
RobertWalraven-ESG,GB,Cases,0.464751215599272,2021-08-16,3
epiforecasts-EpiExpert,GB,Deaths,0.303627339977166,2021-08-16,3
epiforecasts-EpiExpert_direct,GB,Deaths,0.378353559912429,2021-08-16,3
epiforecasts-EpiNow2,CZ,Cases,0.294495245025681,2021-08-16,3
epiforecasts-EpiNow2,CZ,Deaths,0.31135372350099,2021-08-16,3
itwm-dSEIR,DE,Cases,0.392402952843863,2021-08-16,3
FIAS_FZJ-Epi1Ger,DE,Cases,0.321225317465668,2021-08-23,3
HZI-AgeExtendedSEIR,DE,Deaths,0.273944039179472,2021-08-23,3
IEM_Health-CovidProject,CZ,Cases,0.524003837086523,2021-08-23,3
IEM_Health-CovidProject,FR,Cases,0.131207724897889,2021-08-23,3
IEM_Health-CovidProject,FR,Deaths,0.288535304969173,2021-08-23,3
IEM_Health-CovidProject,GB,Deaths,0.25598634630566,2021-08-23,3
IEM_Health-CovidProject,PL,Cases,0.295461675866746,2021-08-23,3
IEM_Health-CovidProject,PL,Deaths,0.421132981426133,2021-08-23,3
ITWW-county_repro,DE,Cases,0.309258942652613,2021-08-23,3
Karlen-pypm,CZ,Cases,0.26374972149365,2021-08-23,3
Karlen-pypm,CZ,Deaths,0.30533080823268,2021-08-23,3
Karlen-pypm,PL,Cases,0.39598230368556,2021-08-23,3
Karlen-pypm,PL,Deaths,0.210561171228155,2021-08-23,3
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.351576074245182,2021-08-23,3
MOCOS-agent1,PL,Deaths,0.368305847345712,2021-08-23,3
MUNI-ARIMA,FR,Cases,0.35469113724804,2021-08-23,3
MUNI-ARIMA,FR,Deaths,0.323685756663015,2021-08-23,3
MUNI-ARIMA,GB,Cases,0.415255686069316,2021-08-23,3
MUNI_DMS-SEIAR,CZ,Deaths,0.386789654603902,2021-08-23,3
RobertWalraven-ESG,CZ,Cases,0.212246441419826,2021-08-23,3
RobertWalraven-ESG,DE,Deaths,0.374479886575346,2021-08-23,3
RobertWalraven-ESG,FR,Cases,0.514101137854071,2021-08-23,3
RobertWalraven-ESG,FR,Deaths,0.387778938367812,2021-08-23,3
RobertWalraven-ESG,GB,Deaths,0.4428729443885,2021-08-23,3
epiforecasts-EpiExpert,GB,Cases,0.284397408607493,2021-08-23,3
epiforecasts-EpiExpert,PL,Cases,0.308556020447694,2021-08-23,3
epiforecasts-EpiExpert_direct,DE,Cases,0.369515739881719,2021-08-23,3
epiforecasts-EpiExpert_direct,GB,Cases,0.300346905323191,2021-08-23,3
epiforecasts-EpiExpert_direct,GB,Deaths,0.30114070930584,2021-08-23,3
epiforecasts-EpiNow2,CZ,Deaths,0.307879537163418,2021-08-23,3
HZI-AgeExtendedSEIR,DE,Cases,0.331948783971549,2021-08-30,3
IEM_Health-CovidProject,CZ,Cases,0.45880869136979,2021-08-30,3
IEM_Health-CovidProject,GB,Deaths,0.403445607863884,2021-08-30,3
IEM_Health-CovidProject,PL,Cases,0.358321013893306,2021-08-30,3
IEM_Health-CovidProject,PL,Deaths,0.415926161079089,2021-08-30,3
ILM-EKF,CZ,Cases,0.206214983172714,2021-08-30,3
Karlen-pypm,CZ,Deaths,0.307108300659669,2021-08-30,3
Karlen-pypm,FR,Cases,0.440995782721718,2021-08-30,3
Karlen-pypm,FR,Deaths,0.412363000246517,2021-08-30,3
Karlen-pypm,PL,Cases,0.336300702543931,2021-08-30,3
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.314684754282847,2021-08-30,3
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.296357447899472,2021-08-30,3
MOCOS-agent1,PL,Deaths,0.28771639102144,2021-08-30,3
MUNI-ARIMA,FR,Cases,0.258200148550477,2021-08-30,3
MUNI-ARIMA,FR,Deaths,0.212482161477894,2021-08-30,3
MUNI-ARIMA,GB,Cases,0.33958559637192,2021-08-30,3
MUNI-ARIMA,GB,Deaths,0.304302870807007,2021-08-30,3
MUNI_DMS-SEIAR,CZ,Cases,0.334976325457496,2021-08-30,3
MUNI_DMS-SEIAR,CZ,Deaths,0.33810213821355,2021-08-30,3
PL_GRedlarski-DistrictsSum,PL,Cases,0.305378283562763,2021-08-30,3
RobertWalraven-ESG,DE,Deaths,0.365853089852173,2021-08-30,3
RobertWalraven-ESG,FR,Cases,0.300804068727806,2021-08-30,3
RobertWalraven-ESG,FR,Deaths,0.375154838275589,2021-08-30,3
RobertWalraven-ESG,GB,Deaths,0.292251521329109,2021-08-30,3
epiforecasts-EpiExpert,DE,Cases,0.30671426383365,2021-08-30,3
epiforecasts-EpiExpert,GB,Cases,0.323913741514879,2021-08-30,3
epiforecasts-EpiExpert_direct,DE,Cases,0.361336952194801,2021-08-30,3
epiforecasts-EpiExpert_direct,DE,Deaths,0.31946215586498,2021-08-30,3
epiforecasts-EpiExpert_direct,GB,Cases,0.336500662113201,2021-08-30,3
epiforecasts-EpiNow2,CZ,Deaths,0.354789561126782,2021-08-30,3
HZI-AgeExtendedSEIR,DE,Deaths,0.349965327085503,2021-09-06,3
IEM_Health-CovidProject,CZ,Cases,0.455442612089428,2021-09-06,3
IEM_Health-CovidProject,DE,Cases,0.293097640352985,2021-09-06,3
IEM_Health-CovidProject,GB,Cases,0.292312337444206,2021-09-06,3
IEM_Health-CovidProject,GB,Deaths,0.424736845034846,2021-09-06,3
IEM_Health-CovidProject,PL,Cases,0.353103965070855,2021-09-06,3
ILM-EKF,CZ,Cases,0.256538402147273,2021-09-06,3
ILM-EKF,CZ,Deaths,0.27955718903547,2021-09-06,3
ILM-EKF,FR,Cases,0.311038697251041,2021-09-06,3
ILM-EKF,FR,Deaths,0.240575783547523,2021-09-06,3
ITWW-county_repro,PL,Deaths,0.347616021337796,2021-09-06,3
Karlen-pypm,CZ,Deaths,0.361061945443389,2021-09-06,3
Karlen-pypm,FR,Cases,0.495525939336673,2021-09-06,3
Karlen-pypm,FR,Deaths,0.396740779025621,2021-09-06,3
Karlen-pypm,PL,Cases,0.374757365949282,2021-09-06,3
Karlen-pypm,PL,Deaths,0.353772489663979,2021-09-06,3
MOCOS-agent1,PL,Deaths,0.298611488998225,2021-09-06,3
MUNI-ARIMA,DE,Cases,0.371410117229736,2021-09-06,3
MUNI-ARIMA,DE,Deaths,0.293371418236707,2021-09-06,3
MUNI-ARIMA,FR,Cases,0.193435363412286,2021-09-06,3
MUNI-ARIMA,GB,Cases,0.291012907190981,2021-09-06,3
MUNI-ARIMA,GB,Deaths,0.312203237589198,2021-09-06,3
MUNI_DMS-SEIAR,CZ,Cases,0.288018985763299,2021-09-06,3
MUNI_DMS-SEIAR,CZ,Deaths,0.359380865521141,2021-09-06,3
PL_GRedlarski-DistrictsSum,PL,Cases,0.272138668979863,2021-09-06,3
RobertWalraven-ESG,DE,Deaths,0.35666325467779,2021-09-06,3
RobertWalraven-ESG,FR,Deaths,0.362683437426856,2021-09-06,3
UNIPV-BayesINGARCHX,DE,Cases,0.335492242417279,2021-09-06,3
epiforecasts-EpiExpert_direct,GB,Cases,0.416674755364813,2021-09-06,3
epiforecasts-EpiExpert_direct,GB,Deaths,0.263059917375957,2021-09-06,3
CovidMetrics-epiBATS,DE,Cases,0.286369441894597,2021-09-13,3
HZI-AgeExtendedSEIR,DE,Deaths,0.344351280687192,2021-09-13,3
IEM_Health-CovidProject,CZ,Cases,0.328931563463007,2021-09-13,3
IEM_Health-CovidProject,GB,Cases,0.421201379875685,2021-09-13,3
IEM_Health-CovidProject,GB,Deaths,0.38713914607058,2021-09-13,3
ILM-EKF,CZ,Cases,0.295113827184233,2021-09-13,3
ILM-EKF,FR,Cases,0.319363152711042,2021-09-13,3
ILM-EKF,FR,Deaths,0.224350214201062,2021-09-13,3
ITWW-county_repro,DE,Deaths,0.328095730948516,2021-09-13,3
ITWW-county_repro,PL,Cases,0.35472537903423,2021-09-13,3
ITWW-county_repro,PL,Deaths,0.334903881346022,2021-09-13,3
Karlen-pypm,CZ,Deaths,0.378238076738916,2021-09-13,3
Karlen-pypm,FR,Cases,0.516562110538063,2021-09-13,3
Karlen-pypm,FR,Deaths,0.34914690198746,2021-09-13,3
Karlen-pypm,GB,Cases,0.248160939175959,2021-09-13,3
Karlen-pypm,PL,Cases,0.341742019583494,2021-09-13,3
MOCOS-agent1,PL,Cases,0.303532601382276,2021-09-13,3
MOCOS-agent1,PL,Deaths,0.363781105390456,2021-09-13,3
MUNI-ARIMA,DE,Cases,0.319499312001449,2021-09-13,3
MUNI-ARIMA,GB,Deaths,0.393296376450457,2021-09-13,3
MUNI_DMS-SEIAR,CZ,Cases,0.37595460935276,2021-09-13,3
MUNI_DMS-SEIAR,CZ,Deaths,0.361023724497277,2021-09-13,3
RobertWalraven-ESG,DE,Deaths,0.327552988364292,2021-09-13,3
RobertWalraven-ESG,FR,Cases,0.164074736750895,2021-09-13,3
RobertWalraven-ESG,FR,Deaths,0.426502883811478,2021-09-13,3
UNIPV-BayesINGARCHX,DE,Cases,0.394131246103954,2021-09-13,3
epiforecasts-EpiExpert_direct,GB,Cases,0.330637680948356,2021-09-13,3
epiforecasts-EpiExpert_direct,GB,Deaths,0.219564477478963,2021-09-13,3
epiforecasts-EpiNow2,CZ,Deaths,0.260738198763807,2021-09-13,3
epiforecasts-EpiNow2,PL,Deaths,0.301315013263523,2021-09-13,3
CovidMetrics-epiBATS,DE,Cases,0.530261967362188,2021-09-20,3
HZI-AgeExtendedSEIR,DE,Deaths,0.375126358765314,2021-09-20,3
IEM_Health-CovidProject,GB,Deaths,0.364204217580423,2021-09-20,3
ILM-EKF,CZ,Cases,0.313644996565171,2021-09-20,3
ILM-EKF,FR,Cases,0.387791229048126,2021-09-20,3
ITWW-county_repro,PL,Cases,0.359065494167747,2021-09-20,3
ITWW-county_repro,PL,Deaths,0.31094841346715,2021-09-20,3
Karlen-pypm,CZ,Deaths,0.381227964937261,2021-09-20,3
Karlen-pypm,FR,Cases,0.417015858229654,2021-09-20,3
Karlen-pypm,FR,Deaths,0.382500368737396,2021-09-20,3
Karlen-pypm,GB,Cases,0.330955860414051,2021-09-20,3
Karlen-pypm,PL,Cases,0.314212968412251,2021-09-20,3
MIT_CovidAnalytics-DELPHI,DE,Cases,0.249182515379632,2021-09-20,3
MOCOS-agent1,PL,Cases,0.326721537420002,2021-09-20,3
MOCOS-agent1,PL,Deaths,0.384388847121741,2021-09-20,3
MUNI-ARIMA,GB,Cases,0.286218212158728,2021-09-20,3
MUNI-ARIMA,GB,Deaths,0.310781817172855,2021-09-20,3
MUNI_DMS-SEIAR,CZ,Cases,0.343522205639767,2021-09-20,3
RobertWalraven-ESG,CZ,Cases,0.342832797795063,2021-09-20,3
RobertWalraven-ESG,DE,Cases,0.22055551725818,2021-09-20,3
RobertWalraven-ESG,FR,Cases,0.195192912722219,2021-09-20,3
RobertWalraven-ESG,FR,Deaths,0.346875051171942,2021-09-20,3
RobertWalraven-ESG,GB,Cases,0.382825927427222,2021-09-20,3
UMass-MechBayes,CZ,Deaths,0.279311917328945,2021-09-20,3
UMass-MechBayes,DE,Deaths,0.304149637523572,2021-09-20,3
epiforecasts-EpiExpert_direct,DE,Deaths,0.320724003711114,2021-09-20,3
epiforecasts-EpiExpert_direct,GB,Deaths,0.325013965246722,2021-09-20,3
epiforecasts-EpiNow2,CZ,Deaths,0.339460117733794,2021-09-20,3
epiforecasts-EpiNow2,FR,Deaths,0.270624580090663,2021-09-20,3
epiforecasts-EpiNow2,PL,Deaths,0.304662739411109,2021-09-20,3
CovidMetrics-epiBATS,DE,Cases,0.419365352742405,2021-09-27,3
HZI-AgeExtendedSEIR,DE,Deaths,0.330402091824041,2021-09-27,3
IEM_Health-CovidProject,CZ,Cases,0.314165307901427,2021-09-27,3
IEM_Health-CovidProject,GB,Deaths,0.442874391213227,2021-09-27,3
ILM-EKF,CZ,Cases,0.319654077157833,2021-09-27,3
ILM-EKF,FR,Cases,0.338847421459991,2021-09-27,3
ILM-EKF,PL,Cases,0.317014321163144,2021-09-27,3
ITWW-county_repro,DE,Deaths,0.29343934369997,2021-09-27,3
ITWW-county_repro,PL,Cases,0.354072665310595,2021-09-27,3
ITWW-county_repro,PL,Deaths,0.35481896909042,2021-09-27,3
Karlen-pypm,CZ,Deaths,0.305681416419745,2021-09-27,3
Karlen-pypm,FR,Cases,0.518373155051631,2021-09-27,3
Karlen-pypm,FR,Deaths,0.394022720899328,2021-09-27,3
Karlen-pypm,GB,Cases,0.365914486917007,2021-09-27,3
Karlen-pypm,PL,Cases,0.328913013526261,2021-09-27,3
MIT_CovidAnalytics-DELPHI,DE,Cases,0.406818056088908,2021-09-27,3
MOCOS-agent1,PL,Deaths,0.33594960831434,2021-09-27,3
MUNI-ARIMA,GB,Cases,0.27846689221886,2021-09-27,3
MUNI-ARIMA,GB,Deaths,0.271366309981455,2021-09-27,3
RobertWalraven-ESG,CZ,Cases,0.36618061494074,2021-09-27,3
RobertWalraven-ESG,FR,Deaths,0.284208070187344,2021-09-27,3
RobertWalraven-ESG,GB,Cases,0.355618620864133,2021-09-27,3
RobertWalraven-ESG,GB,Deaths,0.285759298805318,2021-09-27,3
UMass-MechBayes,CZ,Deaths,0.301368593797104,2021-09-27,3
UMass-MechBayes,DE,Deaths,0.376158564475988,2021-09-27,3
epiforecasts-EpiNow2,CZ,Deaths,0.39294998978315,2021-09-27,3
epiforecasts-EpiNow2,FR,Cases,0.142779423488377,2021-09-27,3
epiforecasts-EpiNow2,FR,Deaths,0.321769208913328,2021-09-27,3
epiforecasts-EpiNow2,PL,Deaths,0.30923142259524,2021-09-27,3
itwm-dSEIR,DE,Cases,0.173816591168687,2021-09-27,3
CovidMetrics-epiBATS,DE,Cases,0.381386094811729,2021-10-04,3
HZI-AgeExtendedSEIR,DE,Deaths,0.340298561273072,2021-10-04,3
IEM_Health-CovidProject,CZ,Cases,0.40920125233233,2021-10-04,3
IEM_Health-CovidProject,GB,Deaths,0.237965266293233,2021-10-04,3
